"sys_id","number","short_description","priority","urgency","impact","state","category","subcategory","opened_at","resolved_at","closed_at","location","cmdb_ci","assignment_group","sys_updated_on"
"6eef26022da3bed0b210513e1ec5c89b","INC0296927","Mouvement partner not able to enroll in the shared TS ","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 11:55:18","12.03.2026 13:02:19","19.03.2026 14:00:10","","","L1 ServiceDesk","19.03.2026 14:00:10"
"96f336ce69ab321474141fba7a07b720","INC0296926","? Prometheus - gvadapapp01t - VmwareVMOldSnapshot","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 11:55:03","13.03.2026 10:18:18","20.03.2026 11:00:09","","","TI TECH Operations Center","20.03.2026 11:00:09"
"bf91b60af9e3fad05df65898443339bf","INC0296925","? Prometheus - DUSUPS02 - UpsTargetDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 11:44:47","18.03.2026 09:33:01","25.03.2026 10:00:18","","","TAC ICT L2 Support","25.03.2026 10:00:18"
"4291b60af9e3fad05df6589844333992","INC0296924","? Prometheus - RD2FGT - FortigateSiteDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 11:44:40","23.03.2026 16:01:29","30.03.2026 18:00:05","","","TI GVA Proximity Infra","30.03.2026 18:00:05"
"3c91760af9e3fad05df658984433392e","INC0296923","? Prometheus - BILI3 Starlink - StarlinkStatusFractionObstructed","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 11:44:35","19.03.2026 08:31:56","26.03.2026 09:00:10","","","COT ICT L2 Support","26.03.2026 09:00:10"
"371132c6f9e3fad05df65898443339ec","INC0296922","? Prometheus - BUAFGT - FortigateSiteDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 11:42:36","12.03.2026 13:00:02","19.03.2026 14:00:04","","","BOG ICT L2 Support","19.03.2026 14:00:04"
"9211fe86f9e3fad05df6589844333907","INC0296921","? Prometheus - GVAFGT - HqWifiFortigateApDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 11:42:30","17.03.2026 13:42:42","24.03.2026 14:00:26","","","TI TECH CIS Networks","24.03.2026 14:00:26"
"bfb03a822da3bed0b210513e1ec5c859","INC0296920","? Prometheus - BNG1FGT - FortigateSiteDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 11:40:58","12.03.2026 11:45:59","19.03.2026 12:00:22","","","BNG ICT L2 Support","19.03.2026 12:00:22"
"7140f2022da3bed0b210513e1ec5c8af","INC0296919","? Prometheus - MIUSPM01 - FemTargetDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 11:38:56","12.03.2026 11:45:58","19.03.2026 12:00:16","","","MIU ICT L2 Support","19.03.2026 12:00:16"
"4cdfe2022da3bed0b210513e1ec5c86e","INC0296918","? Prometheus - OUGUPS03 - UpsTargetDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 11:36:54","12.03.2026 11:45:57","19.03.2026 12:00:15","","","OUG ICT L2 Support","19.03.2026 12:00:15"
"a57e6e0ef9a3fad05df65898443339bc","INC0296917","Impossible d'installer KPG D3","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 11:33:46","16.03.2026 10:44:50","23.03.2026 11:00:24","","","TI FIDI Telecom","23.03.2026 11:00:24"
"550ee60a696b321474141fba7a07b764","INC0296915","Le volume de mon casque est faible, même avec un volume 100%","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Hardware","","12.03.2026 11:31:35","12.03.2026 13:57:15","19.03.2026 14:00:07","","","GOM ICT L2 Support","19.03.2026 14:00:07"
"588e264ef9a3fad05df65898443339fc","INC0296914","? Prometheus - 10.149.225.18 - UpsTargetDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 11:31:10","18.03.2026 06:04:29","25.03.2026 07:00:01","","","SIT ICT L2 Support","25.03.2026 07:00:01"
"594ee2ca2d63bed0b210513e1ec5c827","INC0296913","Issue with Erica Pellizzari's account","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 11:30:09","12.03.2026 14:15:44","19.03.2026 15:00:07","","","TI User Management","19.03.2026 15:00:07"
"7b2eea4af9a3fad05df65898443339a9","INC0296912","? Prometheus - ABUK2FGT - FortigateSiteDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 11:29:46","18.03.2026 16:28:33","25.03.2026 17:00:22","","","BUK ICT L2 Support","25.03.2026 17:00:22"
"281aeece192ffad0f7c400a2088a2630","INC0296911","Peoplesoft Finance AR - ARFDO 25047365 lines 0 to 9","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Assistance","","12.03.2026 11:28:47","17.03.2026 08:42:04","24.03.2026 09:00:06","","","TI EXPR Finance","24.03.2026 09:00:06"
"16cdaac6696b321474141fba7a07b7ce","INC0296910","No SCCM client after requesting a VM","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Service Outage","","12.03.2026 11:28:01","","","","","TI DIWP End User Computing","18.03.2026 11:32:44"
"370c2e82f9a3fad05df65898443339c2","INC0296909","Chargeur ordinateur en panne","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Hardware","","12.03.2026 11:25:33","13.03.2026 07:21:51","20.03.2026 08:00:02","","","GOM ICT L2 Support","20.03.2026 08:00:02"
"f2dcaa8e196ffad0f7c400a2088a26ba","INC0296908","? Prometheus - AMM Starlink 04 - StarlinkStatusState","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Degraded Service","","12.03.2026 11:23:58","","","","","AMM ICT L2 Support","20.03.2026 11:23:58"
"69eb2a8221a736d048ee3aa99bc6ae21","INC0296907","Recovery key for GVA222582-2022","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","BitLocker","","12.03.2026 11:21:16","13.03.2026 08:19:10","20.03.2026 09:00:20","","","DJI ICT L2 Support","20.03.2026 09:00:20"
"5bb9ea4e192ffad0f7c400a2088a260b","INC0296906","Besoin d'être connect à l'imprimente de la base de Masisi ","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Information","","12.03.2026 11:15:34","12.03.2026 14:43:42","19.03.2026 15:00:08","","","L1 ServiceDesk","19.03.2026 15:00:08"
"5309ea4a192ffad0f7c400a2088a267b","INC0296905","Non Manager access right on a docset","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Access rights","","12.03.2026 11:09:16","12.03.2026 13:37:59","19.03.2026 14:00:07","","","IM L2 Support","19.03.2026 14:00:07"
"7229a64a2d23bed0b210513e1ec5c89f","INC0296904","Bitlocker recovery key for GVA238833-2023","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","BitLocker","","12.03.2026 11:07:52","12.03.2026 11:17:20","19.03.2026 12:00:17","","","SAD ICT L2 Support","19.03.2026 12:00:17"
"3c78a686f963fad05df6589844333927","INC0296903","? Prometheus - RBUX2FGT - FortigateSiteDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 11:04:43","12.03.2026 11:15:57","19.03.2026 12:00:13","","","YAO ICT L2 Support","19.03.2026 12:00:13"
"9078aa86f963fad05df6589844333932","INC0296902","? Prometheus - gvadamdbcn02p.gva.icrc.priv - WindowsServerCpuUsage","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 11:04:41","12.03.2026 11:15:58","19.03.2026 12:00:19","","","TI DIWP OpenSource Information Preservation","19.03.2026 12:00:19"
"3c666ec25ca336d0edc2e87c60d2791a","INC0296901","BitLocker key for laptop GVA230566-2022 ","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","BitLocker","","12.03.2026 11:00:53","12.03.2026 11:51:53","19.03.2026 12:00:13","","","KAS ICT L2 Support","19.03.2026 12:00:13"
"cd8762062d23bed0b210513e1ec5c84c","INC0296900","? Prometheus - XUD Starlink - StarlinkStatusState","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 11:00:39","12.03.2026 13:01:00","19.03.2026 14:00:14","","","MOG ICT L2 Support","19.03.2026 14:00:14"
"a087a2062d23bed0b210513e1ec5c88e","INC0296899","? Prometheus - R1QFGT - FortigateSiteDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 11:00:37","12.03.2026 12:15:58","19.03.2026 13:00:17","","","MAN ICT L2 Support","19.03.2026 13:00:17"
"2fa6ee465ca336d0edc2e87c60d2797f","INC0296898","Computer asked for bitlocker key but cannot type anything","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 10:56:59","12.03.2026 11:12:34","19.03.2026 12:00:12","","","L1 ServiceDesk","19.03.2026 12:00:12"
"b296a2ce19ebfad0f7c400a2088a265e","INC0296897","? Prometheus - AMM Starlink 04 - StarlinkStatusState","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","12.03.2026 10:56:39","","12.03.2026 11:21:55","","","AMM ICT L2 Support","12.03.2026 11:21:55"
"e9552ec619ebfad0f7c400a2088a26d0","INC0296896","Accès aux sites internets externes et internes","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 10:55:40","12.03.2026 11:46:33","19.03.2026 12:00:27","","","L1 ServiceDesk","19.03.2026 12:00:27"
"3115aace5c6336d0edc2e87c60d279f5","INC0296895","besoin d'un nouveau mot de passe ","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Password loss or expired","","12.03.2026 10:53:01","","","","","IM OUG L2 Support","16.03.2026 12:28:03"
"62a56acaf923fad05df6589844333901","INC0296894","? Prometheus - exttfsdbcn14t - VmwareVMOldSnapshot","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 10:52:33","13.03.2026 13:54:26","20.03.2026 14:00:20","","","TI TECH CIS Core Infra","20.03.2026 14:00:20"
"16a5aecaf923fad05df658984433394c","INC0296893","? Prometheus - exttfsdbcn13t - VmwareVMOldSnapshot","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 10:52:31","13.03.2026 13:54:37","20.03.2026 14:00:15","","","TI TECH CIS Core Infra","20.03.2026 14:00:15"
"f9f4228619ebfad0f7c400a2088a2648","INC0296892","My Request","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 10:50:36","13.03.2026 08:10:23","20.03.2026 09:00:35","","","TI EXPR HR RDCA","20.03.2026 09:00:35"
"ac356e4af923fad05df6589844333918","INC0296891","? Prometheus - gvaipamapp03p.gva.icrc.priv - SolidserverServFailCritical","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 10:50:29","12.03.2026 11:00:58","19.03.2026 12:00:22","","","TI TECH CIS Networks","19.03.2026 12:00:22"
"aeb4aa0af923fad05df658984433394c","INC0296890","? Prometheus - OGUL1UPS01 - UpsTargetDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 10:48:27","18.03.2026 04:29:07","25.03.2026 05:00:25","","","AFC ICT L2 Support","25.03.2026 05:00:25"
"8c64eac62def7ed0b210513e1ec5c80f","INC0296889","Bitlocker recovery key for GVA238633-2023","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","BitLocker","","12.03.2026 10:46:55","13.03.2026 08:18:14","20.03.2026 09:00:22","","","NAI ICT L2 Support","20.03.2026 09:00:22"
"be24ee862def7ed0b210513e1ec5c8d6","INC0296888","Need a bitlocker key for OUG234933-2025","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","BitLocker","","12.03.2026 10:46:01","13.03.2026 15:59:51","20.03.2026 16:00:21","","","OUG ICT L2 Support","20.03.2026 16:00:21"
"b2736a82212736d048ee3aa99bc6ae77","INC0296887","iLearn","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Assistance","","12.03.2026 10:43:38","12.03.2026 18:22:42","19.03.2026 19:00:18","","","HR_LND L2 Support","19.03.2026 19:00:18"
"4ee2a202212736d048ee3aa99bc6ae77","INC0296886","Remove my MFA device","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Assistance","","12.03.2026 10:42:05","12.03.2026 14:51:49","19.03.2026 15:00:07","","","L1 ServiceDesk","19.03.2026 15:00:07"
"4ec2e64e19abfad0f7c400a2088a26c6","INC0296885","SetEnviorment script missing from ICRC folder ","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Assistance","","12.03.2026 10:39:57","12.03.2026 11:36:26","19.03.2026 12:00:16","","","L1 ServiceDesk","19.03.2026 12:00:16"
"27de1e8a5c2336d0edc2e87c60d2790b","INC0296884","Two unit groups for MYI ","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Assistance","","12.03.2026 10:38:05","12.03.2026 15:16:11","19.03.2026 16:00:02","","","TI ISGO IAM","19.03.2026 16:00:02"
"c912ee8ef9efbad05df6589844333965","INC0296883","Printer NAI P009","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Hardware","","12.03.2026 10:37:48","12.03.2026 14:11:03","19.03.2026 15:00:11","","","NAI ICT L2 Support","19.03.2026 15:00:11"
"7b31eeca2daf7ed0b210513e1ec5c866","INC0296882","Issue with dictionary and spelling checker in MS Word","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 10:33:15","12.03.2026 15:35:22","19.03.2026 16:00:13","","","L1 ServiceDesk","19.03.2026 16:00:13"
"3e0122c619abfad0f7c400a2088a2685","INC0296881","? Prometheus - gvaaadapp04p.gva.icrc.priv - WindowsServerCpuUsage","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 10:32:22","12.03.2026 10:57:57","19.03.2026 11:00:21","","","TI ISGO IAM","19.03.2026 11:00:21"
"84502a4621e336d048ee3aa99bc6ae8f","INC0296880","ADD Welcome Service STM","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Assistance","","12.03.2026 10:31:11","23.03.2026 14:19:37","30.03.2026 16:00:29","","","TI DIWP Notes Platform","30.03.2026 16:00:29"
"0d90a24619abfad0f7c400a2088a2602","INC0296879","? Prometheus - monitor-01.azure.icrc.priv - AzureMonitorAKSNodeCpuUsageCritical","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 10:30:20","12.03.2026 10:45:57","19.03.2026 11:00:16","","","TI TECH HC Cloud Native","19.03.2026 11:00:16"
"f77d16865c2336d0edc2e87c60d2793d","INC0296878","Lost access to the ICRC Signal account from the professional smartphone - IMPORTANT","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Security","Vulnerability","12.03.2026 10:28:35","12.03.2026 15:08:05","19.03.2026 16:00:16","","","KYN ICT L2 Support","19.03.2026 16:00:16"
"c200aa0621e336d048ee3aa99bc6ae72","INC0296877","GVA243717-2023","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","BitLocker","","12.03.2026 10:27:56","13.03.2026 08:17:30","20.03.2026 09:00:27","","","KIN ICT L2 Support","20.03.2026 09:00:27"
"cd6fda8221e336d048ee3aa99bc6aebd","INC0296875","laptop camera not working","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Hardware","","12.03.2026 10:26:30","12.03.2026 16:01:08","19.03.2026 17:00:19","","","JUB ICT L2 Support","19.03.2026 17:00:19"
"c3e89a82192bfad0f7c400a2088a265f","INC0296874","Problème d'accès sur ServiceNow","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Assistance","","12.03.2026 10:26:04","12.03.2026 11:57:12","19.03.2026 12:00:24","","","L1 ServiceDesk","19.03.2026 12:00:24"
"9c3f1206f9efbad05df6589844333951","INC0296873","? Prometheus - MIUSPM01 - FemTargetDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 10:24:16","12.03.2026 11:30:57","19.03.2026 12:00:20","","","MIU ICT L2 Support","19.03.2026 12:00:20"
"2ebed282f9efbad05df65898443339ff","INC0296872","? Prometheus - gvalnwaapp03p.gva.icrc.priv - WindowsServerMemoryUsage","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 10:22:14","12.03.2026 14:35:23","19.03.2026 15:00:05","","","TI DIWP Notes Platform","19.03.2026 15:00:05"
"badc5ac62d6f7ed0b210513e1ec5c8d5","INC0296871","Global APO - SAL - Integration Error - UNDEFINED (RESENDING)","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 10:14:04","13.03.2026 06:20:50","20.03.2026 07:00:19","","","FAD L2 Support","20.03.2026 07:00:19"
"a4bc92c62d6f7ed0b210513e1ec5c806","INC0296870","Need a Bitlocker key for GVA202886-2019","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","BitLocker","","12.03.2026 10:13:22","12.03.2026 14:38:32","19.03.2026 15:00:09","","","GAZ ICT L2 Support","19.03.2026 15:00:09"
"e9fb12425c2336d0edc2e87c60d2797d","INC0296869","? Prometheus - gvaipamapp03p.gva.icrc.priv - SolidserverServFailCritical","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 10:10:09","12.03.2026 10:30:57","19.03.2026 11:00:28","","","TI TECH CIS Networks","19.03.2026 11:00:28"
"64a21a4e5c6ff2d0edc2e87c60d2799f","INC0296868","earphone","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Hardware","","12.03.2026 09:54:28","12.03.2026 12:05:30","19.03.2026 13:00:15","","","ADE ICT L2 Support","19.03.2026 13:00:15"
"7006deca69a3321474141fba7a07b730","INC0296867","le numéro AoE de l'ASACO de Tarkint n'a pas active dans l'IRIS","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 09:49:01","16.03.2026 15:03:09","23.03.2026 16:00:09","","","TI TECH Integration Factory","23.03.2026 16:00:09"
"22f5128219e7fad0f7c400a2088a26fc","INC0296866","? Prometheus - MIUSPM01 - FemTargetDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 09:44:01","12.03.2026 10:00:57","19.03.2026 11:00:18","","","MIU ICT L2 Support","19.03.2026 11:00:18"
"dc159ecef9ebbad05df6589844333936","INC0296865","iSign : signature valid in Adobe but corrupted in Nuance pdf","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 09:42:33","19.03.2026 10:08:48","26.03.2026 11:00:39","","","TI DIWP Services","26.03.2026 11:00:39"
"53a31a425caff2d0edc2e87c60d2797a","INC0296864","? Prometheus - gvaipamapp03p.gva.icrc.priv - SolidserverServFailCritical","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 09:33:57","12.03.2026 10:00:58","19.03.2026 11:00:22","","","TI TECH CIS Networks","19.03.2026 11:00:22"
"d5919eca1967fad0f7c400a2088a2661","INC0296863","Problem with printer in room 4 02 63","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 09:33:25","12.03.2026 13:04:59","19.03.2026 14:00:15","","","TI GVA Workplace","19.03.2026 14:00:15"
"de33168e2dab7ed0b210513e1ec5c8f3","INC0296862","[EXT] ????????? ??? ??????? ?????????? ??? ?????????? ?????? ???????? ???????? ?? ????????? ???????? ??????????????????","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Information","","12.03.2026 09:31:59","12.03.2026 14:36:45","19.03.2026 15:00:12","","","TI External Support","19.03.2026 15:00:12"
"c902968e1967fad0f7c400a2088a262b","INC0296861","Work Profile Setup on ICRC phone","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 09:28:20","17.03.2026 13:56:01","24.03.2026 14:00:30","","","L1 ServiceDesk","24.03.2026 14:00:30"
"09f15242212336d048ee3aa99bc6ae5a","INC0296860","Account Locked. ","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Account Locked","","12.03.2026 09:26:26","12.03.2026 09:28:57","19.03.2026 10:00:02","","","L1 ServiceDesk","19.03.2026 10:00:02"
"50515e8a1967fad0f7c400a2088a26fc","INC0296859","Test 2","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Hardware","","12.03.2026 09:24:07","12.03.2026 09:26:02","19.03.2026 10:00:28","","","TI GVA Proximity Support","19.03.2026 10:00:28"
"f9a01ec22dab7ed0b210513e1ec5c8b7","INC0296858","FortiClient","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Hardware","","12.03.2026 09:21:51","12.03.2026 16:06:44","19.03.2026 17:00:20","","","ABJ ICT L2 Support","19.03.2026 17:00:20"
"3730da461967fad0f7c400a2088a2691","INC0296857","Test","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Assistance","","12.03.2026 09:20:36","12.03.2026 09:25:05","19.03.2026 10:00:13","","","TI GVA Proximity Support","19.03.2026 10:00:13"
"6efe02021967fad0f7c400a2088a26ea","INC0296856","Not connected to Outlook","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 09:13:25","12.03.2026 09:58:02","19.03.2026 10:00:39","","","L1 ServiceDesk","19.03.2026 10:00:39"
"686dc6066923321474141fba7a07b763","INC0296855","Renouvelement de mot de passe de mon portable professionnel KIN 200109-2022","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Hardware","","12.03.2026 09:10:41","13.03.2026 07:20:33","20.03.2026 08:00:26","","","GOM ICT L2 Support","20.03.2026 08:00:26"
"ad2e020621eff2d048ee3aa99bc6ae3e","INC0296854","? Prometheus - gvaipamapp03p.gva.icrc.priv - SolidserverServFailCritical","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 09:09:49","12.03.2026 09:30:58","19.03.2026 10:00:54","","","TI TECH CIS Networks","19.03.2026 10:00:54"
"8d2ecec221eff2d048ee3aa99bc6ae9b","INC0296853","? Prometheus - MIUSPM01 - FemTargetDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 09:09:47","12.03.2026 09:30:58","19.03.2026 10:00:44","","","MIU ICT L2 Support","19.03.2026 10:00:44"
"50fcc2461927fad0f7c400a2088a266b","INC0296852","Internet access blocked","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 09:05:57","16.03.2026 07:56:13","23.03.2026 08:00:02","","","L1 ServiceDesk","23.03.2026 08:00:02"
"7d9cca865c2ff2d0edc2e87c60d27949","INC0296851","cannot access Internal sites and connect to Outlook","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 09:02:59","12.03.2026 09:27:57","19.03.2026 10:00:43","","","L1 ServiceDesk","19.03.2026 10:00:43"
"da0c8ac2f96bbad05df658984433398d","INC0296850","Laptop cannot start","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Hardware","","12.03.2026 09:02:05","13.03.2026 14:02:54","20.03.2026 15:00:16","","","NAI ICT L2 Support","20.03.2026 15:00:16"
"73c8ce865cebf2d0edc2e87c60d279c6","INC0296849","RRoom Satphone has no network","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 08:47:53","12.03.2026 13:45:02","19.03.2026 14:00:11","","","NEK ICT L2 Support","19.03.2026 14:00:11"
"8ed70eca19a3fad0f7c400a2088a26e9","INC0296848","Laptop doesn't detect ICRC-internal to connect ","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 08:42:16","12.03.2026 08:43:22","19.03.2026 09:00:23","","","TI GVA Proximity Support","19.03.2026 09:00:23"
"b4b7ca0669affed074141fba7a07b70c","INC0296847","? Prometheus - MIUSPM01 - FemTargetDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 08:41:37","12.03.2026 08:45:58","19.03.2026 09:00:31","","","MIU ICT L2 Support","19.03.2026 09:00:31"
"a95786425cebf2d0edc2e87c60d27918","INC0296846","Packing Labels / Packing list in DFR - missing barcode font ","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 08:40:55","12.03.2026 16:19:40","19.03.2026 17:00:18","","","LOG L3 Support","19.03.2026 17:00:18"
"c4b64eca2de77ed0b210513e1ec5c813","INC0296845","Serial numbers to send to MEXICO_SH_3675908","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Assistance","","12.03.2026 08:38:54","12.03.2026 14:18:53","19.03.2026 15:00:11","","","L1 ServiceDesk","19.03.2026 15:00:11"
"f206c6ca5cabf2d0edc2e87c60d27965","INC0296844","Sound Problem.","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Assistance","","12.03.2026 08:38:34","12.03.2026 09:30:59","19.03.2026 10:01:09","","","L1 ServiceDesk","19.03.2026 10:01:09"
"ea2582c6f9e7bad05df65898443339a4","INC0296843","Uvi-radio: demande code à débloquer le laptop GVA211765-2020","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","BitLocker","","12.03.2026 08:37:18","12.03.2026 12:01:16","19.03.2026 13:00:20","","","GSS ITSS SD L2 Support","19.03.2026 13:00:20"
"a8164e4a2de77ed0b210513e1ec5c8ca","INC0296842","Password change needed","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Password loss or expired","","12.03.2026 08:34:31","12.03.2026 08:36:09","19.03.2026 09:00:28","","","L1 ServiceDesk","19.03.2026 09:00:28"
"5585c24a5cabf2d0edc2e87c60d2794d","INC0296841","TS : Fichier dans bloqué","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Hardware","","12.03.2026 08:34:25","17.03.2026 09:53:22","24.03.2026 10:00:20","","","BNG ICT L2 Support","24.03.2026 10:00:20"
"b4044e82f9e7bad05df6589844333966","INC0296840","? Prometheus - CollectorNodeDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 08:25:31","12.03.2026 08:30:58","19.03.2026 09:00:30","","","TI TECH Observability","19.03.2026 09:00:30"
"8f73428e2da77ed0b210513e1ec5c89f","INC0296839","Bitlocker Recovery Key PCS14678","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","BitLocker","","12.03.2026 08:23:13","12.03.2026 08:53:27","19.03.2026 09:00:23","","","L1 ServiceDesk","19.03.2026 09:00:23"
"9c524a4a2da77ed0b210513e1ec5c89e","INC0296838","demande de restauration Microsoft AZUR Explorer","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 08:22:45","13.03.2026 13:53:22","20.03.2026 14:00:23","","","L1 ServiceDesk","20.03.2026 14:00:23"
"38e20ac2696ffed074141fba7a07b70b","INC0296837","Battery","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Hardware","","12.03.2026 08:22:32","16.03.2026 06:48:28","23.03.2026 07:00:17","","","TYR ICT L2 Support","23.03.2026 07:00:17"
"6d138e861963fad0f7c400a2088a26db","INC0296836","? Prometheus - XUD Starlink - StarlinkStatusState","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","12.03.2026 08:21:29","12.03.2026 08:45:57","19.03.2026 09:00:21","","","MOG ICT L2 Support","19.03.2026 09:00:21"
